listing_id,neighbourhood,aspect,NA,PA,NSS
43480990,Phra Khanong,value,0,6,1.0
43481075,Huai Khwang,amenities,0,1,1.0
43481075,Huai Khwang,cleanliness,0,3,1.0
43481075,Huai Khwang,communication,0,2,1.0
43481075,Huai Khwang,location,0,2,1.0
43481075,Huai Khwang,value,0,1,1.0
43481091,Huai Khwang,communication,0,1,1.0
43481091,Huai Khwang,location,0,2,1.0
43481091,Huai Khwang,value,0,1,1.0
43485088,Sathon,amenities,1,0,-1.0
43485088,Sathon,cleanliness,0,4,1.0
43485088,Sathon,communication,0,2,1.0
43485088,Sathon,location,0,7,1.0
43485088,Sathon,value,0,3,1.0
43494170,Thawi Watthana,amenities,0,1,1.0
43494170,Thawi Watthana,cleanliness,0,2,1.0
43494170,Thawi Watthana,communication,0,4,1.0
43494170,Thawi Watthana,location,0,5,1.0
43494170,Thawi Watthana,value,0,2,1.0
43530401,Khlong Toei,amenities,1,2,0.3333333333333333
43530401,Khlong Toei,check_in,2,0,-1.0
43530401,Khlong Toei,cleanliness,3,9,0.5
43530401,Khlong Toei,communication,6,15,0.42857142857142855
43530401,Khlong Toei,location,1,16,0.8823529411764706
43530401,Khlong Toei,value,1,2,0.3333333333333333
43531586,Phasi Charoen,amenities,0,3,1.0
43531586,Phasi Charoen,check_in,0,1,1.0
43531586,Phasi Charoen,cleanliness,1,4,0.6
43531586,Phasi Charoen,communication,0,5,1.0
43531586,Phasi Charoen,location,0,2,1.0
43532242,Khlong Toei,amenities,1,4,0.6
43532242,Khlong Toei,check_in,0,1,1.0
43532242,Khlong Toei,cleanliness,0,11,1.0
43532242,Khlong Toei,communication,0,22,1.0
43532242,Khlong Toei,location,0,22,1.0
43532242,Khlong Toei,value,0,5,1.0
43532372,Khlong Toei,amenities,2,1,-0.3333333333333333
43532372,Khlong Toei,check_in,1,2,0.3333333333333333
43532372,Khlong Toei,cleanliness,2,9,0.6363636363636364
43532372,Khlong Toei,communication,1,19,0.9
43532372,Khlong Toei,location,3,21,0.75
43532372,Khlong Toei,value,0,4,1.0
43536901,Sathon,amenities,0,1,1.0
43536901,Sathon,check_in,1,0,-1.0
43536901,Sathon,cleanliness,0,3,1.0
43536901,Sathon,communication,0,3,1.0
43536901,Sathon,location,0,1,1.0
43538599,Ratchathewi,amenities,1,4,0.6
43538599,Ratchathewi,check_in,4,1,-0.6
43538599,Ratchathewi,cleanliness,4,12,0.5
43538599,Ratchathewi,communication,1,18,0.8947368421052632
43538599,Ratchathewi,location,3,9,0.5
43547359,Sathon,amenities,2,2,0.0
43547359,Sathon,check_in,2,3,0.2
43547359,Sathon,cleanliness,1,14,0.8666666666666667
43547359,Sathon,communication,4,16,0.6
43547359,Sathon,location,2,7,0.5555555555555556
43547359,Sathon,value,0,4,1.0
43554691,Sathon,amenities,3,2,-0.2
43554691,Sathon,check_in,1,1,0.0
43554691,Sathon,cleanliness,2,17,0.7894736842105263
43554691,Sathon,communication,2,15,0.7647058823529411
43554691,Sathon,location,2,5,0.42857142857142855
43554691,Sathon,value,0,3,1.0
43570216,Ratchathewi,amenities,1,1,0.0
43570216,Ratchathewi,check_in,2,1,-0.3333333333333333
43570216,Ratchathewi,cleanliness,1,7,0.75
43570216,Ratchathewi,communication,2,5,0.42857142857142855
43570216,Ratchathewi,location,0,10,1.0
43570216,Ratchathewi,value,1,4,0.6
43572624,Khlong Toei,amenities,1,4,0.6
43572624,Khlong Toei,check_in,4,6,0.2
43572624,Khlong Toei,cleanliness,4,34,0.7894736842105263
43572624,Khlong Toei,communication,7,45,0.7307692307692307
43572624,Khlong Toei,location,3,49,0.8846153846153846
43572624,Khlong Toei,value,3,7,0.4
43586033,Ratchathewi,amenities,0,2,1.0
43586033,Ratchathewi,check_in,0,1,1.0
43586033,Ratchathewi,cleanliness,0,6,1.0
43586033,Ratchathewi,communication,0,19,1.0
43586033,Ratchathewi,location,0,13,1.0
43586033,Ratchathewi,value,0,3,1.0
43606149,Sathon,amenities,2,3,0.2
43606149,Sathon,cleanliness,2,11,0.6923076923076923
43606149,Sathon,communication,0,13,1.0
43606149,Sathon,location,1,2,0.3333333333333333
43606149,Sathon,value,0,3,1.0
43606164,Huai Khwang,amenities,1,0,-1.0
43606164,Huai Khwang,cleanliness,0,2,1.0
43606164,Huai Khwang,communication,0,1,1.0
43606164,Huai Khwang,value,0,1,1.0
43607451,Parthum Wan,cleanliness,0,1,1.0
43607451,Parthum Wan,location,0,1,1.0
43611569,Phra Khanong,amenities,0,4,1.0
43611569,Phra Khanong,check_in,0,2,1.0
43611569,Phra Khanong,cleanliness,0,7,1.0
43611569,Phra Khanong,communication,0,13,1.0
43611569,Phra Khanong,location,1,6,0.7142857142857143
43611569,Phra Khanong,value,0,2,1.0
43611664,Phra Khanong,amenities,0,3,1.0
43611664,Phra Khanong,cleanliness,0,4,1.0
43611664,Phra Khanong,communication,1,6,0.7142857142857143
43611664,Phra Khanong,location,0,6,1.0
43611664,Phra Khanong,value,0,1,1.0
43616345,Ratchathewi,amenities,0,1,1.0
43616345,Ratchathewi,check_in,1,2,0.3333333333333333
43616345,Ratchathewi,cleanliness,0,4,1.0
43616345,Ratchathewi,communication,0,10,1.0
43616345,Ratchathewi,location,0,7,1.0
43616345,Ratchathewi,value,0,2,1.0
43619006,Bang Phlat,amenities,4,5,0.1111111111111111
43619006,Bang Phlat,check_in,1,4,0.6
43619006,Bang Phlat,cleanliness,4,19,0.6521739130434783
43619006,Bang Phlat,communication,3,32,0.8285714285714286
43619006,Bang Phlat,location,2,17,0.7894736842105263
43619006,Bang Phlat,value,0,5,1.0
43663420,Bang Rak,amenities,0,5,1.0
43663420,Bang Rak,check_in,2,2,0.0
43663420,Bang Rak,cleanliness,0,54,1.0
43663420,Bang Rak,communication,1,131,0.9848484848484849
43663420,Bang Rak,location,3,92,0.9368421052631579
43663420,Bang Rak,value,0,28,1.0
43684118,Phra Khanong,amenities,1,6,0.7142857142857143
43684118,Phra Khanong,cleanliness,0,6,1.0
43684118,Phra Khanong,communication,0,9,1.0
43684118,Phra Khanong,location,0,18,1.0
43684118,Phra Khanong,value,0,2,1.0
43732485,Khlong Toei,amenities,3,8,0.45454545454545453
43732485,Khlong Toei,check_in,4,4,0.0
43732485,Khlong Toei,cleanliness,6,34,0.7
43732485,Khlong Toei,communication,1,35,0.9444444444444444
43732485,Khlong Toei,location,2,45,0.9148936170212766
43732485,Khlong Toei,value,0,5,1.0
43751557,Khlong San,amenities,0,3,1.0
43751557,Khlong San,cleanliness,0,21,1.0
43751557,Khlong San,communication,1,35,0.9444444444444444
43751557,Khlong San,location,2,17,0.7894736842105263
43751557,Khlong San,value,1,13,0.8571428571428571
43764543,Pra Wet,cleanliness,0,1,1.0
43764543,Pra Wet,communication,0,4,1.0
43764543,Pra Wet,location,0,1,1.0
43836666,Suanluang,amenities,0,2,1.0
43836666,Suanluang,cleanliness,0,2,1.0
43836666,Suanluang,communication,0,1,1.0
43836666,Suanluang,location,0,3,1.0
43836666,Suanluang,value,0,2,1.0
43836933,Khlong Toei,amenities,0,1,1.0
43836933,Khlong Toei,cleanliness,0,2,1.0
43836933,Khlong Toei,communication,0,1,1.0
43836933,Khlong Toei,location,0,3,1.0
43852399,Vadhana,amenities,0,1,1.0
43852399,Vadhana,cleanliness,0,1,1.0
43915993,Samphanthawong,amenities,2,3,0.2
43915993,Samphanthawong,check_in,2,1,-0.3333333333333333
43915993,Samphanthawong,cleanliness,4,22,0.6923076923076923
43915993,Samphanthawong,communication,0,13,1.0
43915993,Samphanthawong,location,2,30,0.875
43915993,Samphanthawong,value,1,11,0.8333333333333334
43916374,Bang Phlat,amenities,0,1,1.0
43916374,Bang Phlat,cleanliness,0,2,1.0
43916374,Bang Phlat,communication,0,2,1.0
43916374,Bang Phlat,location,0,1,1.0
43916374,Bang Phlat,value,0,2,1.0
43948102,Bang Rak,amenities,0,1,1.0
43948102,Bang Rak,cleanliness,0,6,1.0
43948102,Bang Rak,communication,0,6,1.0
43948102,Bang Rak,location,0,5,1.0
43948102,Bang Rak,value,0,3,1.0
43948930,Bangkok Yai,amenities,0,1,1.0
43948930,Bangkok Yai,cleanliness,0,2,1.0
43948930,Bangkok Yai,communication,0,2,1.0
43948930,Bangkok Yai,location,0,4,1.0
43949183,Phaya Thai,amenities,0,3,1.0
43949183,Phaya Thai,cleanliness,2,13,0.7333333333333333
43949183,Phaya Thai,communication,1,2,0.3333333333333333
43949183,Phaya Thai,location,3,19,0.7272727272727273
43949183,Phaya Thai,value,1,6,0.7142857142857143
43961014,Phra Khanong,cleanliness,0,1,1.0
43961014,Phra Khanong,location,0,1,1.0
43962817,Khlong Toei,amenities,1,4,0.6
43962817,Khlong Toei,cleanliness,0,8,1.0
43962817,Khlong Toei,communication,0,20,1.0
43962817,Khlong Toei,location,1,23,0.9166666666666666
43962817,Khlong Toei,value,0,2,1.0
43971411,Lak Si,amenities,0,1,1.0
43971411,Lak Si,communication,0,2,1.0
43971411,Lak Si,value,0,1,1.0
44064687,Vadhana,amenities,1,9,0.8
44064687,Vadhana,check_in,0,1,1.0
44064687,Vadhana,cleanliness,1,16,0.8823529411764706
44064687,Vadhana,communication,1,24,0.92
44064687,Vadhana,location,0,34,1.0
44064687,Vadhana,value,0,6,1.0
44107184,Bang Sue,cleanliness,0,3,1.0
44107184,Bang Sue,communication,0,4,1.0
44107184,Bang Sue,location,1,5,0.6666666666666666
44107184,Bang Sue,value,0,1,1.0
44107818,Parthum Wan,amenities,0,1,1.0
44107818,Parthum Wan,cleanliness,1,2,0.3333333333333333
44107818,Parthum Wan,communication,0,2,1.0
44107818,Parthum Wan,location,0,7,1.0
44107910,Ratchathewi,cleanliness,0,1,1.0
44107910,Ratchathewi,communication,0,2,1.0
44107910,Ratchathewi,location,0,3,1.0
44139504,Parthum Wan,amenities,0,5,1.0
44139504,Parthum Wan,cleanliness,0,3,1.0
44139504,Parthum Wan,communication,0,13,1.0
44139504,Parthum Wan,location,0,12,1.0
44139504,Parthum Wan,value,0,2,1.0
44152532,Vadhana,amenities,0,10,1.0
44152532,Vadhana,check_in,1,3,0.5
44152532,Vadhana,cleanliness,9,53,0.7096774193548387
44152532,Vadhana,communication,1,76,0.974025974025974
44152532,Vadhana,location,2,62,0.9375
44152532,Vadhana,value,0,12,1.0
44196860,Bang Sue,cleanliness,1,1,0.0
44196860,Bang Sue,communication,0,1,1.0
44196860,Bang Sue,location,0,2,1.0
44197241,Bang Sue,amenities,2,0,-1.0
44197241,Bang Sue,check_in,1,1,0.0
44197241,Bang Sue,cleanliness,8,7,-0.06666666666666667
44197241,Bang Sue,communication,1,5,0.6666666666666666
44197241,Bang Sue,location,3,7,0.4
44197241,Bang Sue,value,4,3,-0.14285714285714285
44197361,Bang Sue,amenities,0,5,1.0
44197361,Bang Sue,check_in,2,0,-1.0
44197361,Bang Sue,cleanliness,1,10,0.8181818181818182
44197361,Bang Sue,communication,3,6,0.3333333333333333
44197361,Bang Sue,location,1,10,0.8181818181818182
44197361,Bang Sue,value,0,3,1.0
44199200,Vadhana,cleanliness,3,0,-1.0
44199200,Vadhana,communication,1,9,0.8
44199200,Vadhana,location,0,8,1.0
44199200,Vadhana,value,0,3,1.0
44205066,Parthum Wan,cleanliness,1,0,-1.0
44205066,Parthum Wan,communication,1,1,0.0
44205066,Parthum Wan,location,0,1,1.0
44205066,Parthum Wan,value,0,1,1.0
44205569,Parthum Wan,cleanliness,2,0,-1.0
44205569,Parthum Wan,communication,0,2,1.0
44205569,Parthum Wan,location,0,4,1.0
44205723,Parthum Wan,amenities,0,2,1.0
44205723,Parthum Wan,check_in,0,1,1.0
44205723,Parthum Wan,cleanliness,0,4,1.0
44205723,Parthum Wan,location,0,10,1.0
44205723,Parthum Wan,value,0,6,1.0
44245300,Vadhana,amenities,1,0,-1.0
44245300,Vadhana,check_in,0,1,1.0
44245300,Vadhana,cleanliness,3,10,0.5384615384615384
44245300,Vadhana,communication,1,19,0.9
44245300,Vadhana,location,1,14,0.8666666666666667
44245300,Vadhana,value,0,1,1.0
44295182,Phra Nakhon,amenities,1,0,-1.0
44295182,Phra Nakhon,cleanliness,0,2,1.0
44295182,Phra Nakhon,communication,0,3,1.0
44295182,Phra Nakhon,location,0,4,1.0
44295182,Phra Nakhon,value,0,2,1.0
44328042,Vadhana,amenities,0,3,1.0
44328042,Vadhana,check_in,0,2,1.0
44328042,Vadhana,cleanliness,0,3,1.0
44328042,Vadhana,communication,0,13,1.0
44328042,Vadhana,location,1,10,0.8181818181818182
44328042,Vadhana,value,0,1,1.0
44330249,Khlong Toei,amenities,0,3,1.0
44330249,Khlong Toei,cleanliness,0,14,1.0
44330249,Khlong Toei,communication,1,8,0.7777777777777778
44330249,Khlong Toei,location,1,21,0.9090909090909091
44330249,Khlong Toei,value,0,1,1.0
44373340,Phra Khanong,amenities,0,1,1.0
44373340,Phra Khanong,cleanliness,1,5,0.6666666666666666
44373340,Phra Khanong,communication,0,6,1.0
44373340,Phra Khanong,location,0,10,1.0
44373340,Phra Khanong,value,0,1,1.0
44383499,Vadhana,check_in,0,1,1.0
44383499,Vadhana,location,0,1,1.0
44383499,Vadhana,value,0,1,1.0
44383655,Vadhana,amenities,0,2,1.0
44383655,Vadhana,cleanliness,1,1,0.0
44383655,Vadhana,communication,2,2,0.0
44383655,Vadhana,location,0,5,1.0
44383655,Vadhana,value,0,1,1.0
44396923,Khlong San,cleanliness,0,2,1.0
44396923,Khlong San,communication,0,3,1.0
44396923,Khlong San,location,0,1,1.0
44457326,Khlong Toei,amenities,0,3,1.0
44457326,Khlong Toei,cleanliness,3,8,0.45454545454545453
44457326,Khlong Toei,communication,0,11,1.0
44457326,Khlong Toei,location,0,10,1.0
44457326,Khlong Toei,value,0,1,1.0
44458300,Thon buri,cleanliness,0,1,1.0
44458300,Thon buri,communication,0,1,1.0
44458559,Khlong Toei,amenities,0,4,1.0
44458559,Khlong Toei,check_in,0,2,1.0
44458559,Khlong Toei,cleanliness,0,18,1.0
44458559,Khlong Toei,communication,0,22,1.0
44458559,Khlong Toei,location,0,17,1.0
44458559,Khlong Toei,value,0,2,1.0
44482677,Nong Chok,communication,0,1,1.0
44525856,Pom Prap Sattru Phai,amenities,0,2,1.0
44525856,Pom Prap Sattru Phai,cleanliness,1,10,0.8181818181818182
44525856,Pom Prap Sattru Phai,communication,1,11,0.8333333333333334
44525856,Pom Prap Sattru Phai,location,0,14,1.0
44525856,Pom Prap Sattru Phai,value,0,4,1.0
44544268,Phra Nakhon,amenities,1,3,0.5
44544268,Phra Nakhon,check_in,0,3,1.0
44544268,Phra Nakhon,cleanliness,1,22,0.9130434782608695
44544268,Phra Nakhon,communication,0,16,1.0
44544268,Phra Nakhon,location,0,33,1.0
44544268,Phra Nakhon,value,0,6,1.0
44544836,Phra Nakhon,amenities,3,5,0.25
44544836,Phra Nakhon,check_in,0,1,1.0
44544836,Phra Nakhon,cleanliness,1,42,0.9534883720930233
44544836,Phra Nakhon,communication,1,28,0.9310344827586207
44544836,Phra Nakhon,location,3,65,0.9117647058823529
44544836,Phra Nakhon,value,1,4,0.6
44545763,Pom Prap Sattru Phai,cleanliness,2,2,0.0
44545763,Pom Prap Sattru Phai,communication,1,0,-1.0
44545763,Pom Prap Sattru Phai,location,1,2,0.3333333333333333
44545763,Pom Prap Sattru Phai,value,1,0,-1.0
44545989,Pom Prap Sattru Phai,amenities,1,6,0.7142857142857143
44545989,Pom Prap Sattru Phai,check_in,0,3,1.0
44545989,Pom Prap Sattru Phai,cleanliness,1,12,0.8461538461538461
44545989,Pom Prap Sattru Phai,communication,0,20,1.0
44545989,Pom Prap Sattru Phai,location,1,35,0.9444444444444444
44545989,Pom Prap Sattru Phai,value,0,4,1.0
44551488,Khlong Toei,amenities,0,2,1.0
44551488,Khlong Toei,cleanliness,1,3,0.5
44551488,Khlong Toei,communication,0,11,1.0
44551488,Khlong Toei,location,0,9,1.0
44562807,Huai Khwang,check_in,1,0,-1.0
44562807,Huai Khwang,cleanliness,0,1,1.0
44562807,Huai Khwang,communication,1,0,-1.0
44578784,Parthum Wan,amenities,0,2,1.0
44578784,Parthum Wan,cleanliness,1,3,0.5
44578784,Parthum Wan,communication,2,0,-1.0
44578784,Parthum Wan,location,0,5,1.0
44578784,Parthum Wan,value,0,2,1.0
44578966,Parthum Wan,amenities,0,2,1.0
44578966,Parthum Wan,cleanliness,0,2,1.0
44578966,Parthum Wan,location,0,7,1.0
44578966,Parthum Wan,value,0,2,1.0
44579054,Parthum Wan,amenities,1,1,0.0
44579054,Parthum Wan,cleanliness,1,3,0.5
44579054,Parthum Wan,communication,0,3,1.0
44579054,Parthum Wan,location,0,12,1.0
44579054,Parthum Wan,value,0,5,1.0
44579287,Parthum Wan,cleanliness,1,2,0.3333333333333333
44579287,Parthum Wan,location,0,1,1.0
44579287,Parthum Wan,value,0,1,1.0
44579512,Parthum Wan,amenities,0,2,1.0
44579512,Parthum Wan,check_in,0,1,1.0
44579512,Parthum Wan,cleanliness,1,9,0.8
44579512,Parthum Wan,communication,1,1,0.0
44579512,Parthum Wan,location,0,7,1.0
44579512,Parthum Wan,value,0,3,1.0
44590229,Huai Khwang,amenities,0,1,1.0
44590229,Huai Khwang,cleanliness,1,9,0.8
44590229,Huai Khwang,communication,1,8,0.7777777777777778
44590229,Huai Khwang,location,0,7,1.0
44590229,Huai Khwang,value,0,3,1.0
44603334,Khlong San,cleanliness,0,2,1.0
44651455,Vadhana,cleanliness,0,1,1.0
44651455,Vadhana,communication,1,1,0.0
44651455,Vadhana,location,0,1,1.0
44659258,Bueng Kum,cleanliness,2,1,-0.3333333333333333
44659258,Bueng Kum,communication,0,1,1.0
44659258,Bueng Kum,location,0,1,1.0
44668880,Phaya Thai,amenities,0,3,1.0
44668880,Phaya Thai,check_in,0,2,1.0
44668880,Phaya Thai,cleanliness,0,33,1.0
44668880,Phaya Thai,communication,1,33,0.9411764705882353
44668880,Phaya Thai,location,2,33,0.8857142857142857
44668880,Phaya Thai,value,2,9,0.6363636363636364
44669742,Phaya Thai,check_in,0,2,1.0
44669742,Phaya Thai,cleanliness,0,16,1.0
44669742,Phaya Thai,communication,0,18,1.0
44669742,Phaya Thai,location,0,23,1.0
44669742,Phaya Thai,value,1,2,0.3333333333333333
44835851,Huai Khwang,amenities,4,4,0.0
44835851,Huai Khwang,cleanliness,0,8,1.0
44835851,Huai Khwang,communication,2,7,0.5555555555555556
44835851,Huai Khwang,location,2,4,0.3333333333333333
44835851,Huai Khwang,value,0,2,1.0
44994157,Sathon,communication,0,3,1.0
45003328,Vadhana,amenities,1,1,0.0
45003328,Vadhana,cleanliness,1,3,0.5
45003328,Vadhana,communication,1,3,0.5
45003328,Vadhana,location,0,2,1.0
45003328,Vadhana,value,1,0,-1.0
45003380,Vadhana,amenities,0,2,1.0
45003380,Vadhana,check_in,0,1,1.0
45003380,Vadhana,cleanliness,1,1,0.0
45003380,Vadhana,communication,0,3,1.0
45003380,Vadhana,location,0,10,1.0
45003380,Vadhana,value,0,6,1.0
45003527,Sathon,check_in,1,0,-1.0
45003527,Sathon,cleanliness,2,0,-1.0
